"Species","spawningMode","FemaleMass_g","FemaleSize_mm","Fecundity_nOfEggs_per_female","sizeType","eggSize_mm","typeOfWork_eggSize","timeToEggMeasurement_months","Location","Date","sampleSize","Fertilized","Live","Latitude","Longitude","ReferencePdf","lnFemaleSize","lnEggSize","lnFecundity","absLatitude"
"Scomberomorus cavalla","pelagic",NA,816,5049856,"FL",0.955,"",NA,"NW Florida","1978 June 27","",FALSE,FALSE,29.836767,-86.495964,"finucane_jh_1986_f84_841.pdf",6.70441435496411,-0.0460439385014068,15.4348702859935,29.836767
"Scomberomorus cavalla","pelagic",NA,826,2912649,"FL",0.955,"",NA,"NW Florida","1978 August 7","",FALSE,FALSE,29.836767,-86.495964,"finucane_jh_1986_f84_841.pdf",6.71659477352098,-0.0460439385014068,14.8845735343458,29.836767
"Scomberomorus cavalla","pelagic",NA,862,2509948,"FL",0.955,"",NA,"NW Florida","1977 June 19","",FALSE,FALSE,29.836767,-86.495964,"finucane_jh_1986_f84_841.pdf",6.75925527066369,-0.0460439385014068,14.7357725937619,29.836767
"Scomberomorus cavalla","pelagic",NA,906,3005716,"FL",0.955,"",NA,"NW Florida","1978 July 4","",FALSE,FALSE,29.836767,-86.495964,"finucane_jh_1986_f84_841.pdf",6.80903930604298,-0.0460439385014068,14.9160263671205,29.836767
"Scomberomorus cavalla","pelagic",NA,929,1891588,"FL",0.955,"",NA,"NW Florida","1978 June 27","",FALSE,FALSE,29.836767,-86.495964,"finucane_jh_1986_f84_841.pdf",6.83410873881384,-0.0460439385014068,14.4529272458958,29.836767
"Scomberomorus cavalla","pelagic",NA,980,3346332,"FL",0.955,"",NA,"NW Florida","1977 July 13","",FALSE,FALSE,29.836767,-86.495964,"finucane_jh_1986_f84_841.pdf",6.88755257166462,-0.0460439385014068,15.0233753785594,29.836767
"Scomberomorus cavalla","pelagic",NA,1018,4960702,"FL",0.955,"",NA,"NW Florida","1977 July 20","",FALSE,FALSE,29.836767,-86.495964,"finucane_jh_1986_f84_841.pdf",6.92559519711047,-0.0460439385014068,15.4170578209444,29.836767
"Scomberomorus cavalla","pelagic",NA,1087,5744230,"FL",0.955,"",NA,"NW Florida","1977 June 19","",FALSE,FALSE,29.836767,-86.495964,"finucane_jh_1986_f84_841.pdf",6.99117688712121,-0.0460439385014068,15.5637064306913,29.836767
"Scomberomorus cavalla","pelagic",NA,1108,5836910,"FL",0.955,"",NA,"NW Florida","1977 August 24","",FALSE,FALSE,29.836767,-86.495964,"finucane_jh_1986_f84_841.pdf",7.01031186730723,-0.0460439385014068,15.5797121051875,29.836767
"Scomberomorus cavalla","pelagic",NA,1142,8070585,"FL",0.955,"",NA,"NW Florida","1978 September 5","",FALSE,FALSE,29.836767,-86.495964,"finucane_jh_1986_f84_841.pdf",7.04053639021596,-0.0460439385014068,15.9037365283251,29.836767
"Scomberomorus cavalla","pelagic",NA,1220,7489089,"FL",0.955,"",NA,"NW Florida","1978 August 14","",FALSE,FALSE,29.836767,-86.495964,"finucane_jh_1986_f84_841.pdf",7.1066061377273,-0.0460439385014068,15.8289577192576,29.836767
"Scomberomorus cavalla","pelagic",NA,617,2625338,"FL",0.955,"",NA,"North Carolina","1977 July 13","",FALSE,FALSE,35.043667,-75.825197,"finucane_jh_1986_f84_841.pdf",6.42486902390539,-0.0460439385014068,14.7807202076235,35.043667
"Scomberomorus cavalla","pelagic",NA,780,1667418,"FL",0.955,"",NA,"North Carolina","1978 September 9","",FALSE,FALSE,35.043667,-75.825197,"finucane_jh_1986_f84_841.pdf",6.65929391968364,-0.0460439385014068,14.3267868801505,35.043667
"Scomberomorus cavalla","pelagic",NA,841,2330248,"FL",0.955,"",NA,"North Carolina","1978 July 28","",FALSE,FALSE,35.043667,-75.825197,"finucane_jh_1986_f84_841.pdf",6.73459165997295,-0.0460439385014068,14.661485257646,35.043667
"Scomberomorus cavalla","pelagic",NA,844,969206,"FL",0.955,"",NA,"North Carolina","1978 September 21","",FALSE,FALSE,35.043667,-75.825197,"finucane_jh_1986_f84_841.pdf",6.73815249459596,-0.0460439385014068,13.7842324585781,35.043667
"Scomberomorus cavalla","pelagic",NA,865,1639189,"FL",0.955,"",NA,"North Carolina","1978 July 26","",FALSE,FALSE,35.043667,-75.825197,"finucane_jh_1986_f84_841.pdf",6.76272950693188,-0.0460439385014068,14.3097121652938,35.043667
"Scomberomorus cavalla","pelagic",NA,869,2795451,"FL",0.955,"",NA,"North Carolina","1978 July 15","",FALSE,FALSE,35.043667,-75.825197,"finucane_jh_1986_f84_841.pdf",6.76734312526539,-0.0460439385014068,14.8435040111249,35.043667
"Scomberomorus cavalla","pelagic",NA,880,1236055,"FL",0.955,"",NA,"North Carolina","1978 September 9","",FALSE,FALSE,35.043667,-75.825197,"finucane_jh_1986_f84_841.pdf",6.77992190747225,-0.0460439385014068,14.0274354143916,35.043667
"Scomberomorus cavalla","pelagic",NA,900,3321377,"FL",0.955,"",NA,"North Carolina","1978 July 1","",FALSE,FALSE,35.043667,-75.825197,"finucane_jh_1986_f84_841.pdf",6.80239476332431,-0.0460439385014068,15.0158900139401,35.043667
"Scomberomorus cavalla","pelagic",NA,972,3204055,"FL",0.955,"",NA,"North Carolina","1978 August 27","",FALSE,FALSE,35.043667,-75.825197,"finucane_jh_1986_f84_841.pdf",6.87935580446044,-0.0460439385014068,14.9799277530655,35.043667
"Scomberomorus cavalla","pelagic",NA,996,2652453,"FL",0.955,"",NA,"North Carolina","1978 August 27","",FALSE,FALSE,35.043667,-75.825197,"finucane_jh_1986_f84_841.pdf",6.9037472575846,-0.0460439385014068,14.7909954301804,35.043667
"Scomberomorus cavalla","pelagic",NA,1000,2797301,"FL",0.955,"",NA,"North Carolina","1978 September 9","",FALSE,FALSE,35.043667,-75.825197,"finucane_jh_1986_f84_841.pdf",6.90775527898214,-0.0460439385014068,14.8441655816961,35.043667
"Scomberomorus cavalla","pelagic",NA,1050,6102347,"FL",0.955,"",NA,"North Carolina","1978 August 30","",FALSE,FALSE,35.043667,-75.825197,"finucane_jh_1986_f84_841.pdf",6.95654544315157,-0.0460439385014068,15.624184009243,35.043667
"Thunnus thynnus","pelagic",NA,2050,13600000,"FL",0.52,"",NA,"Gulf of Mexico","March - June (1955, 65-67, 76-78)","",FALSE,FALSE,27.815314,-90.249662,"baglin_re_1981_f80_121.pdf",7.62559507213245,-0.653926467406664,16.4255803507063,27.815314
"Thunnus thynnus","pelagic",NA,2220,16700000,"FL",0.52,"",NA,"Gulf of Mexico","March - June (1955, 65-67, 76-78)","",FALSE,FALSE,27.815314,-90.249662,"baglin_re_1981_f80_121.pdf",7.70526247486633,-0.653926467406664,16.630919277387,27.815314
"Thunnus thynnus","pelagic",NA,2290,24200000,"FL",0.52,"",NA,"Gulf of Mexico","March - June (1955, 65-67, 76-78)","",FALSE,FALSE,27.815314,-90.249662,"baglin_re_1981_f80_121.pdf",7.73630709654828,-0.653926467406664,17.0018631911269,27.815314
"Thunnus thynnus","pelagic",NA,2290,55500000,"FL",0.52,"",NA,"Gulf of Mexico","March - June (1955, 65-67, 76-78)","",FALSE,FALSE,27.815314,-90.249662,"baglin_re_1981_f80_121.pdf",7.73630709654828,-0.653926467406664,17.8318935787167,27.815314
"Thunnus thynnus","pelagic",NA,2290,33900000,"FL",0.52,"",NA,"Gulf of Mexico","March - June (1955, 65-67, 76-78)","",FALSE,FALSE,27.815314,-90.249662,"baglin_re_1981_f80_121.pdf",7.73630709654828,-0.653926467406664,17.3389255723507,27.815314
"Thunnus thynnus","pelagic",NA,2310,26800000,"FL",0.52,"",NA,"Gulf of Mexico","March - June (1955, 65-67, 76-78)","",FALSE,FALSE,27.815314,-90.249662,"baglin_re_1981_f80_121.pdf",7.74500280351584,-0.653926467406664,17.1039124454811,27.815314
"Thunnus thynnus","pelagic",NA,2360,28400000,"FL",0.52,"",NA,"Gulf of Mexico","March - June (1955, 65-67, 76-78)","",FALSE,FALSE,27.815314,-90.249662,"baglin_re_1981_f80_121.pdf",7.76641689801966,-0.653926467406664,17.1618997031314,27.815314
"Thunnus thynnus","pelagic",NA,2360,29600000,"FL",0.52,"",NA,"Gulf of Mexico","March - June (1955, 65-67, 76-78)","",FALSE,FALSE,27.815314,-90.249662,"baglin_re_1981_f80_121.pdf",7.76641689801966,-0.653926467406664,17.2032849192943,27.815314
"Thunnus thynnus","pelagic",NA,2380,3.9e+07,"FL",0.52,"",NA,"Gulf of Mexico","March - June (1955, 65-67, 76-78)","",FALSE,FALSE,27.815314,-90.249662,"baglin_re_1981_f80_121.pdf",7.77485576666552,-0.653926467406664,17.4790722040939,27.815314
"Thunnus thynnus","pelagic",NA,2380,40100000,"FL",0.52,"",NA,"Gulf of Mexico","March - June (1955, 65-67, 76-78)","",FALSE,FALSE,27.815314,-90.249662,"baglin_re_1981_f80_121.pdf",7.77485576666552,-0.653926467406664,17.5068868922768,27.815314
"Thunnus thynnus","pelagic",NA,2380,34400000,"FL",0.52,"",NA,"Gulf of Mexico","March - June (1955, 65-67, 76-78)","",FALSE,FALSE,27.815314,-90.249662,"baglin_re_1981_f80_121.pdf",7.77485576666552,-0.653926467406664,17.3535671223436,27.815314
"Thunnus thynnus","pelagic",NA,2410,29800000,"FL",0.52,"",NA,"Gulf of Mexico","March - June (1955, 65-67, 76-78)","",FALSE,FALSE,27.815314,-90.249662,"baglin_re_1981_f80_121.pdf",7.7873820264847,-0.653926467406664,17.2100189514756,27.815314
"Thunnus thynnus","pelagic",NA,2410,4.8e+07,"FL",0.52,"",NA,"Gulf of Mexico","March - June (1955, 65-67, 76-78)","",FALSE,FALSE,27.815314,-90.249662,"baglin_re_1981_f80_121.pdf",7.7873820264847,-0.653926467406664,17.6867115688722,27.815314
"Thunnus thynnus","pelagic",NA,2410,3.3e+07,"FL",0.52,"",NA,"Gulf of Mexico","March - June (1955, 65-67, 76-78)","",FALSE,FALSE,27.815314,-90.249662,"baglin_re_1981_f80_121.pdf",7.7873820264847,-0.653926467406664,17.3120181194308,27.815314
"Thunnus thynnus","pelagic",NA,2440,25200000,"FL",0.52,"",NA,"Gulf of Mexico","March - June (1955, 65-67, 76-78)","",FALSE,FALSE,27.815314,-90.249662,"baglin_re_1981_f80_121.pdf",7.79975331828725,-0.653926467406664,17.0423545524817,27.815314
"Thunnus thynnus","pelagic",NA,2440,23200000,"FL",0.52,"",NA,"Gulf of Mexico","March - June (1955, 65-67, 76-78)","",FALSE,FALSE,27.815314,-90.249662,"baglin_re_1981_f80_121.pdf",7.79975331828725,-0.653926467406664,16.9596628366365,27.815314
"Thunnus thynnus","pelagic",NA,2440,49300000,"FL",0.52,"",NA,"Gulf of Mexico","March - June (1955, 65-67, 76-78)","",FALSE,FALSE,27.815314,-90.249662,"baglin_re_1981_f80_121.pdf",7.79975331828725,-0.653926467406664,17.7134346390129,27.815314
"Thunnus thynnus","pelagic",NA,2520,39600000,"FL",0.52,"",NA,"Gulf of Mexico","March - June (1955, 65-67, 76-78)","",FALSE,FALSE,27.815314,-90.249662,"baglin_re_1981_f80_121.pdf",7.83201418050547,-0.653926467406664,17.4943396762247,27.815314
"Thunnus thynnus","pelagic",NA,2540,41600000,"FL",0.52,"",NA,"Gulf of Mexico","March - June (1955, 65-67, 76-78)","",FALSE,FALSE,27.815314,-90.249662,"baglin_re_1981_f80_121.pdf",7.83991936001258,-0.653926467406664,17.5436107252315,27.815314
"Thunnus thynnus","pelagic",NA,2560,42200000,"FL",0.52,"",NA,"Gulf of Mexico","March - June (1955, 65-67, 76-78)","",FALSE,FALSE,27.815314,-90.249662,"baglin_re_1981_f80_121.pdf",7.84776253747361,-0.653926467406664,17.5579307790062,27.815314
"Thunnus thynnus","pelagic",NA,2570,24300000,"FL",0.52,"",NA,"Gulf of Mexico","March - June (1955, 65-67, 76-78)","",FALSE,FALSE,27.815314,-90.249662,"baglin_re_1981_f80_121.pdf",7.85166117788927,-0.653926467406664,17.0059869083108,27.815314
"Thunnus thynnus","pelagic",NA,2570,16200000,"FL",0.52,"",NA,"Gulf of Mexico","March - June (1955, 65-67, 76-78)","",FALSE,FALSE,27.815314,-90.249662,"baglin_re_1981_f80_121.pdf",7.85166117788927,-0.653926467406664,16.6005218002026,27.815314
"Thunnus thynnus","pelagic",NA,2590,32600000,"FL",0.52,"",NA,"Gulf of Mexico","March - June (1955, 65-67, 76-78)","",FALSE,FALSE,27.815314,-90.249662,"baglin_re_1981_f80_121.pdf",7.85941315469358,-0.653926467406664,17.2998228463369,27.815314
"Thunnus thynnus","pelagic",NA,2590,48800000,"FL",0.52,"",NA,"Gulf of Mexico","March - June (1955, 65-67, 76-78)","",FALSE,FALSE,27.815314,-90.249662,"baglin_re_1981_f80_121.pdf",7.85941315469358,-0.653926467406664,17.7032408708234,27.815314
"Thunnus thynnus","pelagic",NA,2610,31400000,"FL",0.52,"",NA,"Gulf of Mexico","March - June (1955, 65-67, 76-78)","",FALSE,FALSE,27.815314,-90.249662,"baglin_re_1981_f80_121.pdf",7.86710550031674,-0.653926467406664,17.2623184508785,27.815314
"Thunnus thynnus","pelagic",NA,2620,57600000,"FL",0.52,"",NA,"Gulf of Mexico","March - June (1955, 65-67, 76-78)","",FALSE,FALSE,27.815314,-90.249662,"baglin_re_1981_f80_121.pdf",7.87092959675514,-0.653926467406664,17.8690331256661,27.815314
"Thunnus thynnus","pelagic",NA,2690,40600000,"FL",0.52,"",NA,"Gulf of Mexico","March - June (1955, 65-67, 76-78)","",FALSE,FALSE,27.815314,-90.249662,"baglin_re_1981_f80_121.pdf",7.89729647259588,-0.653926467406664,17.519278624572,27.815314
"Cephalopholis cruentata","pelagic",NA,237,235613,"TL",0.53,"",NA,"Curacao island, Caribbean","1973 January - 1975 October","",FALSE,TRUE,12.11798,-69.025446,"nagelkerken_wp_1979_s60_1.pdf",5.46806014113513,-0.63487827243597,12.3699459075056,12.11798
"Cephalopholis cruentata","pelagic",NA,255,133351,"TL",0.53,"",NA,"Curacao island, Caribbean","1973 January - 1975 October","",FALSE,TRUE,12.11798,-69.025446,"nagelkerken_wp_1979_s60_1.pdf",5.54126354515843,-0.63487827243597,11.8007400286447,12.11798
"Cephalopholis cruentata","pelagic",NA,265,194104,"TL",0.53,"",NA,"Curacao island, Caribbean","1973 January - 1975 October","",FALSE,TRUE,12.11798,-69.025446,"nagelkerken_wp_1979_s60_1.pdf",5.57972982598622,-0.63487827243597,12.1761493768788,12.11798
"Cephalopholis cruentata","pelagic",NA,298,559136,"TL",0.53,"",NA,"Curacao island, Caribbean","1973 January - 1975 October","",FALSE,TRUE,12.11798,-69.025446,"nagelkerken_wp_1979_s60_1.pdf",5.6970934865054,-0.63487827243597,13.2341480141388,12.11798
"Cephalopholis cruentata","pelagic",NA,240,142410,"TL",0.53,"",NA,"Curacao island, Caribbean","1973 January - 1975 October","",FALSE,TRUE,12.11798,-69.025446,"nagelkerken_wp_1979_s60_1.pdf",5.48063892334199,-0.63487827243597,11.8664655002135,12.11798
"Cephalopholis cruentata","pelagic",NA,210,86204,"TL",0.53,"",NA,"Curacao island, Caribbean","1973 January - 1975 October","",FALSE,TRUE,12.11798,-69.025446,"nagelkerken_wp_1979_s60_1.pdf",5.34710753071747,-0.63487827243597,11.3644718592875,12.11798
"Cephalopholis cruentata","pelagic",NA,249,615387,"TL",0.53,"",NA,"Curacao island, Caribbean","1973 January - 1975 October","",FALSE,TRUE,12.11798,-69.025446,"nagelkerken_wp_1979_s60_1.pdf",5.51745289646471,-0.63487827243597,13.3300066171751,12.11798
"Cephalopholis cruentata","pelagic",NA,240,154861,"TL",0.53,"",NA,"Curacao island, Caribbean","1973 January - 1975 October","",FALSE,TRUE,12.11798,-69.025446,"nagelkerken_wp_1979_s60_1.pdf",5.48063892334199,-0.63487827243597,11.9502832193653,12.11798
"Cephalopholis cruentata","pelagic",NA,264,291646,"TL",0.53,"",NA,"Curacao island, Caribbean","1973 January - 1975 October","",FALSE,TRUE,12.11798,-69.025446,"nagelkerken_wp_1979_s60_1.pdf",5.57594910314632,-0.63487827243597,12.5832960170183,12.11798
"Cephalopholis cruentata","pelagic",NA,238,446061,"TL",0.53,"",NA,"Curacao island, Caribbean","1973 January - 1975 October","",FALSE,TRUE,12.11798,-69.025446,"nagelkerken_wp_1979_s60_1.pdf",5.47227067367148,-0.63487827243597,13.0082109929503,12.11798
"Cephalopholis cruentata","pelagic",NA,240,320729,"TL",0.53,"",NA,"Curacao island, Caribbean","1973 January - 1975 October","",FALSE,TRUE,12.11798,-69.025446,"nagelkerken_wp_1979_s60_1.pdf",5.48063892334199,-0.63487827243597,12.6783518087835,12.11798
"Cephalopholis cruentata","pelagic",NA,244,400610,"TL",0.53,"",NA,"Curacao island, Caribbean","1973 January - 1975 October","",FALSE,TRUE,12.11798,-69.025446,"nagelkerken_wp_1979_s60_1.pdf",5.4971682252932,-0.63487827243597,12.9007436644585,12.11798
"Epinephelus tauvina","pelagic",NA,623,2904912,"SL",0.45,"",NA,"Kuwaiti waters","1979 September - 1980 September","",FALSE,FALSE,29.240028,48.478552,"abu-hakima_r_1987_j30_213.pdf",6.43454651878745,-0.798507696217772,14.8819136552104,29.240028
"Epinephelus tauvina","pelagic",NA,351,850186,"SL",0.45,"",NA,"Kuwaiti waters","1979 September - 1980 September","",FALSE,FALSE,29.240028,48.478552,"abu-hakima_r_1987_j30_213.pdf",5.86078622346587,-0.798507696217772,13.6532104280575,29.240028
"Epinephelus tauvina","pelagic",NA,561,2071214,"SL",0.45,"",NA,"Kuwaiti waters","1979 September - 1980 September","",FALSE,FALSE,29.240028,48.478552,"abu-hakima_r_1987_j30_213.pdf",6.3297209055227,-0.798507696217772,14.5436454667632,29.240028
"Epinephelus tauvina","pelagic",NA,439,2331513,"SL",0.45,"",NA,"Kuwaiti waters","1979 September - 1980 September","",FALSE,FALSE,29.240028,48.478552,"abu-hakima_r_1987_j30_213.pdf",6.08449941307517,-0.798507696217772,14.6620279710245,29.240028
"Siganus canaliculatus","scatterer",NA,168.925,35494,"TL",0.327,"",NA,"Off Dammam, Saudi Arabia","1994 April - May","",FALSE,FALSE,26.575713,50.274261,"wassef_ea_1997_f33_159.pdf",5.12945482943824,-1.11779510808488,10.4771189470945,26.575713
"Siganus canaliculatus","scatterer",NA,169.802,59912,"TL",0.327,"",NA,"Off Dammam, Saudi Arabia","1994 April - May","",FALSE,FALSE,26.575713,50.274261,"wassef_ea_1997_f33_159.pdf",5.1346330523709,-1.11779510808488,11.0006320979292,26.575713
"Siganus canaliculatus","scatterer",NA,189.397,87561,"TL",0.327,"",NA,"Off Dammam, Saudi Arabia","1994 April - May","",FALSE,FALSE,26.575713,50.274261,"wassef_ea_1997_f33_159.pdf",5.2438453411334,-1.11779510808488,11.3800909723116,26.575713
"Siganus canaliculatus","scatterer",NA,199.37,107486,"TL",0.327,"",NA,"Off Dammam, Saudi Arabia","1994 April - May","",FALSE,FALSE,26.575713,50.274261,"wassef_ea_1997_f33_159.pdf",5.29516239485474,-1.11779510808488,11.5851158855107,26.575713
"Siganus canaliculatus","scatterer",NA,209.868,129192,"TL",0.327,"",NA,"Off Dammam, Saudi Arabia","1994 April - May","",FALSE,FALSE,26.575713,50.274261,"wassef_ea_1997_f33_159.pdf",5.34647876165505,-1.11779510808488,11.7690549489089,26.575713
"Siganus canaliculatus","scatterer",NA,219.667,154321,"TL",0.327,"",NA,"Off Dammam, Saudi Arabia","1994 April - May","",FALSE,FALSE,26.575713,50.274261,"wassef_ea_1997_f33_159.pdf",5.39211276328393,-1.11779510808488,11.9467901276001,26.575713
"Siganus canaliculatus","scatterer",NA,219.495,176916,"TL",0.327,"",NA,"Off Dammam, Saudi Arabia","1994 April - May","",FALSE,FALSE,26.575713,50.274261,"wassef_ea_1997_f33_159.pdf",5.3913294532125,-1.11779510808488,12.0834303226378,26.575713
"Siganus canaliculatus","scatterer",NA,229.117,188118,"TL",0.327,"",NA,"Off Dammam, Saudi Arabia","1994 April - May","",FALSE,FALSE,26.575713,50.274261,"wassef_ea_1997_f33_159.pdf",5.43423279011114,-1.11779510808488,12.1448247044907,26.575713
"Siganus canaliculatus","scatterer",NA,239.616,218520,"TL",0.327,"",NA,"Off Dammam, Saudi Arabia","1994 April - May","",FALSE,FALSE,26.575713,50.274261,"wassef_ea_1997_f33_159.pdf",5.47903764197502,-1.11779510808488,12.2946328225097,26.575713
"Siganus canaliculatus","scatterer",NA,239.618,241129,"TL",0.327,"",NA,"Off Dammam, Saudi Arabia","1994 April - May","",FALSE,FALSE,26.575713,50.274261,"wassef_ea_1997_f33_159.pdf",5.47904598862822,-1.11779510808488,12.3930873389766,26.575713
"Siganus canaliculatus","scatterer",NA,249.94,254126,"TL",0.327,"",NA,"Off Dammam, Saudi Arabia","1994 April - May","",FALSE,FALSE,26.575713,50.274261,"wassef_ea_1997_f33_159.pdf",5.52122088905764,-1.11779510808488,12.4455854859942,26.575713
"Siganus canaliculatus","scatterer",NA,249.941,262821,"TL",0.327,"",NA,"Off Dammam, Saudi Arabia","1994 April - May","",FALSE,FALSE,26.575713,50.274261,"wassef_ea_1997_f33_159.pdf",5.52122489000986,-1.11779510808488,12.4792284710759,26.575713
"Siganus canaliculatus","scatterer",NA,259.915,287964,"TL",0.327,"",NA,"Off Dammam, Saudi Arabia","1994 April - May","",FALSE,FALSE,26.575713,50.274261,"wassef_ea_1997_f33_159.pdf",5.56035465448761,-1.11779510808488,12.5705907513049,26.575713
"Siganus canaliculatus","scatterer",NA,270.066,340947,"TL",0.327,"",NA,"Off Dammam, Saudi Arabia","1994 April - May","",FALSE,FALSE,26.575713,50.274261,"wassef_ea_1997_f33_159.pdf",5.59866637357114,-1.11779510808488,12.739482318966,26.575713
"Siganus canaliculatus","scatterer",NA,270.068,358339,"TL",0.327,"",NA,"Off Dammam, Saudi Arabia","1994 April - May","",FALSE,FALSE,26.575713,50.274261,"wassef_ea_1997_f33_159.pdf",5.59867377914087,-1.11779510808488,12.7892347447042,26.575713
"Siganus canaliculatus","scatterer",NA,280.216,380017,"TL",0.327,"",NA,"Off Dammam, Saudi Arabia","1994 April - May","",FALSE,FALSE,26.575713,50.274261,"wassef_ea_1997_f33_159.pdf",5.6355607343426,-1.11779510808488,12.847971267544,26.575713
"Siganus canaliculatus","scatterer",NA,280.22,414800,"TL",0.327,"",NA,"Off Dammam, Saudi Arabia","1994 April - May","",FALSE,FALSE,26.575713,50.274261,"wassef_ea_1997_f33_159.pdf",5.63557500894309,-1.11779510808488,12.9355517553375,26.575713
"Siganus canaliculatus","scatterer",NA,290.018,432972,"TL",0.327,"",NA,"Off Dammam, Saudi Arabia","1994 April - May","",FALSE,FALSE,26.575713,50.274261,"wassef_ea_1997_f33_159.pdf",5.66994299001984,-1.11779510808488,12.9784283397667,26.575713
"Siganus canaliculatus","scatterer",NA,290.015,403407,"TL",0.327,"",NA,"Off Dammam, Saudi Arabia","1994 April - May","",FALSE,FALSE,26.575713,50.274261,"wassef_ea_1997_f33_159.pdf",5.6699326457808,-1.11779510808488,12.9077012568554,26.575713
"Siganus canaliculatus","scatterer",NA,299.82,487667,"TL",0.327,"",NA,"Off Dammam, Saudi Arabia","1994 April - May","",FALSE,FALSE,26.575713,50.274261,"wassef_ea_1997_f33_159.pdf",5.70318229458417,-1.11779510808488,13.0973880748609,26.575713
"Siganus canaliculatus","scatterer",NA,299.823,512015,"TL",0.327,"",NA,"Off Dammam, Saudi Arabia","1994 April - May","",FALSE,FALSE,26.575713,50.274261,"wassef_ea_1997_f33_159.pdf",5.70319230053771,-1.11779510808488,13.1461092004675,26.575713
"Siganus canaliculatus","scatterer",NA,310.322,549374,"TL",0.327,"",NA,"Off Dammam, Saudi Arabia","1994 April - May","",FALSE,FALSE,26.575713,50.274261,"wassef_ea_1997_f33_159.pdf",5.73761046807098,-1.11779510808488,13.2165347271696,26.575713
"Siganus canaliculatus","scatterer",NA,310.324,566765,"TL",0.327,"",NA,"Off Dammam, Saudi Arabia","1994 April - May","",FALSE,FALSE,26.575713,50.274261,"wassef_ea_1997_f33_159.pdf",5.73761691296872,-1.11779510808488,13.2477000347156,26.575713
"Siganus canaliculatus","scatterer",NA,319.952,623184,"TL",0.327,"",NA,"Off Dammam, Saudi Arabia","1994 April - May","",FALSE,FALSE,26.575713,50.274261,"wassef_ea_1997_f33_159.pdf",5.76817098454265,-1.11779510808488,13.3425970992681,26.575713
"Siganus canaliculatus","scatterer",NA,380.35,1071477,"TL",0.327,"",NA,"Off Dammam, Saudi Arabia","1994 April - May","",FALSE,FALSE,26.575713,50.274261,"wassef_ea_1997_f33_159.pdf",5.94109188144331,-1.11779510808488,13.8845486284297,26.575713
"Siganus canaliculatus","scatterer",NA,380.536,1172362,"TL",0.327,"",NA,"Off Dammam, Saudi Arabia","1994 April - May","",FALSE,FALSE,26.575713,50.274261,"wassef_ea_1997_f33_159.pdf",5.94158078517844,-1.11779510808488,13.9745310751476,26.575713
"Siganus canaliculatus","scatterer",NA,411.365,1555688,"TL",0.327,"",NA,"Off Dammam, Saudi Arabia","1994 April - May","",FALSE,FALSE,26.575713,50.274261,"wassef_ea_1997_f33_159.pdf",6.01948089824729,-1.11779510808488,14.257428449476,26.575713
"Acanthopagrus latus","pelagic",NA,290,1867660,"SL",0.575,"",NA,"Kuwaiti waters","1980 February - 1981 February","",FALSE,FALSE,29.240028,48.478552,"abu-hakima_r_1984_j25_515.pdf",5.66988092298052,-0.553385238184787,14.4401968683566,29.240028
"Acanthopagrus latus","pelagic",NA,275,1362137,"SL",0.575,"",NA,"Kuwaiti waters","1980 February - 1981 February","",FALSE,FALSE,29.240028,48.478552,"abu-hakima_r_1984_j25_515.pdf",5.61677109766657,-0.553385238184787,14.1245653480045,29.240028
"Acanthopagrus latus","pelagic",NA,303,1883626,"SL",0.575,"",NA,"Kuwaiti waters","1980 February - 1981 February","",FALSE,FALSE,29.240028,48.478552,"abu-hakima_r_1984_j25_515.pdf",5.71373280550937,-0.553385238184787,14.4487092006115,29.240028
"Acanthopagrus latus","pelagic",NA,307,2152993,"SL",0.575,"",NA,"Kuwaiti waters","1980 February - 1981 February","",FALSE,FALSE,29.240028,48.478552,"abu-hakima_r_1984_j25_515.pdf",5.7268477475872,-0.553385238184787,14.5823695250639,29.240028
"Acanthopagrus latus","pelagic",NA,318,1790753,"SL",0.575,"",NA,"Kuwaiti waters","1980 February - 1981 February","",FALSE,FALSE,29.240028,48.478552,"abu-hakima_r_1984_j25_515.pdf",5.76205138278018,-0.553385238184787,14.398146759751,29.240028
"Archosargus rhomboidalis","pelagic",NA,89.881,18274,"SL",0.297,"",NA,"Terminos Lagoon, Mexico","1980 February - 1981 April","",TRUE,FALSE,18.640836,-91.5457,"chavance_p_1984_t113_166.pdf",4.49848657320094,-1.21402314017944,9.81323456355857,18.640836
"Archosargus rhomboidalis","pelagic",NA,94.95,21037,"SL",0.297,"",NA,"Terminos Lagoon, Mexico","1980 February - 1981 April","",TRUE,FALSE,18.640836,-91.5457,"chavance_p_1984_t113_166.pdf",4.5533504372583,-1.21402314017944,9.95403807113403,18.640836
"Archosargus rhomboidalis","pelagic",NA,105.091,29015,"SL",0.297,"",NA,"Terminos Lagoon, Mexico","1980 February - 1981 April","",TRUE,FALSE,18.640836,-91.5457,"chavance_p_1984_t113_166.pdf",4.65482664148548,-1.21402314017944,10.2755682166247,18.640836
"Archosargus rhomboidalis","pelagic",NA,124.687,23888,"SL",0.297,"",NA,"Terminos Lagoon, Mexico","1980 February - 1981 April","",TRUE,FALSE,18.640836,-91.5457,"chavance_p_1984_t113_166.pdf",4.82580659705108,-1.21402314017944,10.081131519779,18.640836
