"Species","spawningMode","FemaleMass_g","FemaleSize_mm","sizeType","Fecundity_nOfEggs_per_female","typeOfWork_Fecundity","timeToFecundityMeasurement_months","Location","Date","sampleSize","Fertilized","Live","Latitude","Longitude","ReferencePdf","lnFemaleSize","lnFecundity","absLatitude"
"Gadus morhua","pelagic",2250,NA,"",813000,"Field",NA,"Southern Bight, North Sea","January 1970 - February 1972","",FALSE,FALSE,52.838116,3.580783,"oosthuizen_e_1974_n8_378.pdf",NA,13.6084863885299,52.838116
"Gadus morhua","pelagic",3250,NA,"",1008000,"Field",NA,"Southern Bight, North Sea","January 1970 - February 1972","",FALSE,FALSE,52.838116,3.580783,"oosthuizen_e_1974_n8_378.pdf",NA,13.8234787276135,52.838116
"Gadus morhua","pelagic",4250,NA,"",1604000,"Field",NA,"Southern Bight, North Sea","January 1970 - February 1972","",FALSE,FALSE,52.838116,3.580783,"oosthuizen_e_1974_n8_378.pdf",NA,14.2880110674086,52.838116
"Gadus morhua","pelagic",5250,NA,"",2446000,"Field",NA,"Southern Bight, North Sea","January 1970 - February 1972","",FALSE,FALSE,52.838116,3.580783,"oosthuizen_e_1974_n8_378.pdf",NA,14.7099645952293,52.838116
"Gadus morhua","pelagic",6250,NA,"",2644000,"Field",NA,"Southern Bight, North Sea","January 1970 - February 1972","",FALSE,FALSE,52.838116,3.580783,"oosthuizen_e_1974_n8_378.pdf",NA,14.7878034799537,52.838116
"Gadus morhua","pelagic",7250,NA,"",4024000,"Field",NA,"Southern Bight, North Sea","January 1970 - February 1972","",FALSE,FALSE,52.838116,3.580783,"oosthuizen_e_1974_n8_378.pdf",NA,15.2077869907617,52.838116
"Gadus morhua","pelagic",8250,NA,"",3662000,"Field",NA,"Southern Bight, North Sea","January 1970 - February 1972","",FALSE,FALSE,52.838116,3.580783,"oosthuizen_e_1974_n8_378.pdf",NA,15.1135200042166,52.838116
"Gadus morhua","pelagic",9250,NA,"",4636000,"Field",NA,"Southern Bight, North Sea","January 1970 - February 1972","",FALSE,FALSE,52.838116,3.580783,"oosthuizen_e_1974_n8_378.pdf",NA,15.3493624834418,52.838116
"Gadus morhua","pelagic",10250,NA,"",4524000,"Field",NA,"Southern Bight, North Sea","January 1970 - February 1972","",FALSE,FALSE,52.838116,3.580783,"oosthuizen_e_1974_n8_378.pdf",NA,15.3249071162181,52.838116
"Gadus morhua","pelagic",11250,NA,"",5061000,"Field",NA,"Southern Bight, North Sea","January 1970 - February 1972","",FALSE,FALSE,52.838116,3.580783,"oosthuizen_e_1974_n8_378.pdf",NA,15.4370746501962,52.838116
"Gadus morhua","pelagic",12750,NA,"",6343000,"Field",NA,"Southern Bight, North Sea","January 1970 - February 1972","",FALSE,FALSE,52.838116,3.580783,"oosthuizen_e_1974_n8_378.pdf",NA,15.662862400616,52.838116
"Gadus morhua","pelagic",14375,NA,"",8580000,"Field",NA,"Southern Bight, North Sea","January 1970 - February 1972","",FALSE,FALSE,52.838116,3.580783,"oosthuizen_e_1974_n8_378.pdf",NA,15.9649444714641,52.838116
"Gadus morhua","pelagic",17500,NA,"",8240000,"Field",NA,"Southern Bight, North Sea","January 1970 - February 1972","",FALSE,FALSE,52.838116,3.580783,"oosthuizen_e_1974_n8_378.pdf",NA,15.9245109018857,52.838116
"Gadus morhua","pelagic",22750,NA,"",10713000,"Field",NA,"Southern Bight, North Sea","January 1970 - February 1972","",FALSE,FALSE,52.838116,3.580783,"oosthuizen_e_1974_n8_378.pdf",NA,16.1869685152447,52.838116
"Micromesistius australis","pelagic",1017.0281,NA,"",74566,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,11.2194399182248,46.725365
"Micromesistius australis","pelagic",985.559,NA,"",69526,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,11.1494560623141,46.725365
"Micromesistius australis","pelagic",874.71,NA,"",81300,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,11.3059012955359,46.725365
"Micromesistius australis","pelagic",720.967,NA,"",77644,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,11.259889555791,46.725365
"Micromesistius australis","pelagic",698.3378,NA,"",70923,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,11.1693500604779,46.725365
"Micromesistius australis","pelagic",774.1145,NA,"",56554,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,10.9429512129066,46.725365
"Micromesistius australis","pelagic",848.307,NA,"",39434,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,10.5823836673262,46.725365
"Micromesistius australis","pelagic",797.3517,NA,"",44939,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,10.7130612936003,46.725365
"Micromesistius australis","pelagic",772.6376,NA,"",42802,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,10.6643401094501,46.725365
"Micromesistius australis","pelagic",732.2137,NA,"",38374,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,10.555135425918,46.725365
"Micromesistius australis","pelagic",723.6362,NA,"",42500,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,10.6572593549125,46.725365
"Micromesistius australis","pelagic",698.7088,NA,"",38376,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,10.5551875431819,46.725365
"Micromesistius australis","pelagic",659.2529,NA,"",42963,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,10.6680945591468,46.725365
"Micromesistius australis","pelagic",648.5499,NA,"",39297,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,10.5789034590658,46.725365
"Micromesistius australis","pelagic",673.5845,NA,"",32419,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,10.3864999496566,46.725365
"Micromesistius australis","pelagic",649.8473,NA,"",27378,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,10.2174950501555,46.725365
"Micromesistius australis","pelagic",633.5707,NA,"",31811,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,10.3675674209042,46.725365
"Micromesistius australis","pelagic",622.5308,NA,"",37007,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,10.5188623629215,46.725365
"Micromesistius australis","pelagic",574.8672,NA,"",37163,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,10.523068921639,46.725365
"Micromesistius australis","pelagic",519.6686,NA,"",39154,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,10.5752578673365,46.725365
"Micromesistius australis","pelagic",588.6977,NA,"",33953,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,10.4327324943259,46.725365
"Micromesistius australis","pelagic",614.2902,NA,"",32271,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,10.3819242731001,46.725365
"Micromesistius australis","pelagic",614.2082,NA,"",31507,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,10.3579650223482,46.725365
"Micromesistius australis","pelagic",603.8662,NA,"",31202,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,10.3482374743072,46.725365
"Micromesistius australis","pelagic",600.0823,NA,"",31966,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,10.3724281169286,46.725365
"Micromesistius australis","pelagic",619.7325,NA,"",22949,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,10.0410296415546,46.725365
"Micromesistius australis","pelagic",588.887,NA,"",23716,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,10.0739052048273,46.725365
"Micromesistius australis","pelagic",573.9483,NA,"",28606,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,10.2613717650148,46.725365
"Micromesistius australis","pelagic",569.1798,NA,"",20203,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,9.91358638721354,46.725365
"Micromesistius australis","pelagic",584.0857,NA,"",15006,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,9.61620540010567,46.725365
"Micromesistius australis","pelagic",549.5295,NA,"",29220,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,10.2826086853047,46.725365
"Micromesistius australis","pelagic",549.4968,NA,"",28914,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,10.2720811858684,46.725365
"Micromesistius australis","pelagic",549.0701,NA,"",24941,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,10.1242683146611,46.725365
"Micromesistius australis","pelagic",550.326,NA,"",24635,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,10.1119234749781,46.725365
"Micromesistius australis","pelagic",523.9294,NA,"",18831,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,9.84325972698564,46.725365
"Micromesistius australis","pelagic",523.2479,NA,"",24485,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,10.1058159641364,46.725365
"Micromesistius australis","pelagic",514.4735,NA,"",26777,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,10.1952985890716,46.725365
"Micromesistius australis","pelagic",499.0918,NA,"",27542,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,10.2234673912871,46.725365
"Micromesistius australis","pelagic",499.7732,NA,"",21889,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,9.99373950651315,46.725365
"Micromesistius australis","pelagic",488.2083,NA,"",22195,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,10.0076223172681,46.725365
"Micromesistius australis","pelagic",473.147,NA,"",13945,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,9.54287630006159,46.725365
"Micromesistius australis","pelagic",473.6065,NA,"",18224,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,9.81049468568696,46.725365
"Micromesistius australis","pelagic",467.3273,NA,"",19752,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,9.89101003102502,46.725365
"Micromesistius australis","pelagic",462.2055,NA,"",20058,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,9.90638335564815,46.725365
"Micromesistius australis","pelagic",447.4397,NA,"",14558,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,9.5858959496782,46.725365
"Micromesistius australis","pelagic",452.9224,NA,"",17614,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,9.7764493193654,46.725365
"Micromesistius australis","pelagic",447.8171,NA,"",18073,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,9.80217439083564,46.725365
"Micromesistius australis","pelagic",436.9741,NA,"",25102,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,10.1307028032204,46.725365
"Micromesistius australis","pelagic",431.3599,NA,"",20824,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,9.9438614466744,46.725365
"Micromesistius australis","pelagic",423.7102,NA,"",21589,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,9.97993920469646,46.725365
"Micromesistius australis","pelagic",319.4357,NA,"",34585,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,10.4511753410347,46.725365
"Micromesistius australis","pelagic",397.2392,NA,"",27092,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,10.2069937603348,46.725365
"Micromesistius australis","pelagic",398.2818,NA,"",24800,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,10.1185989321531,46.725365
"Micromesistius australis","pelagic",417.0044,NA,"",19145,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,9.8597968639114,46.725365
"Micromesistius australis","pelagic",406.8264,NA,"",20368,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,9.92172032079719,46.725365
"Micromesistius australis","pelagic",403.0425,NA,"",21132,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,9.95854375828421,46.725365
"Micromesistius australis","pelagic",397.8551,NA,"",20827,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,9.94400550083902,46.725365
"Micromesistius australis","pelagic",397.4941,NA,"",17465,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,9.76795415724093,46.725365
"Micromesistius australis","pelagic",398.4874,NA,"",14715,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,9.59662266066757,46.725365
"Micromesistius australis","pelagic",352.9001,NA,"",22206,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,10.0081178016142,46.725365
"Micromesistius australis","pelagic",377.0891,NA,"",19453,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,9.87575657879782,46.725365
"Micromesistius australis","pelagic",367.8716,NA,"",17620,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,9.77678989949017,46.725365
"Micromesistius australis","pelagic",352.5391,NA,"",18844,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,9.84394983981993,46.725365
"Micromesistius australis","pelagic",381.7349,NA,"",14716,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,9.59669061622466,46.725365
"Micromesistius australis","pelagic",371.2945,NA,"",13495,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,9.5100745254521,46.725365
"Micromesistius australis","pelagic",372.4355,NA,"",12119,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,9.40252974796849,46.725365
"Micromesistius australis","pelagic",363.5298,NA,"",13190,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,9.48721424571136,46.725365
"Micromesistius australis","pelagic",362.4708,NA,"",15329,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,9.63750173816611,46.725365
"Micromesistius australis","pelagic",350.9386,NA,"",15941,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,9.67664968563365,46.725365
"Micromesistius australis","pelagic",349.6336,NA,"",15788,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,9.66700543678274,46.725365
"Micromesistius australis","pelagic",347.2368,NA,"",17469,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,9.76818316050523,46.725365
"Micromesistius australis","pelagic",320.2244,NA,"",17930,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,9.79423056659918,46.725365
"Micromesistius australis","pelagic",318.7389,NA,"",16096,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,9.68632607289947,46.725365
"Micromesistius australis","pelagic",298.0384,NA,"",15334,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,9.63782786411884,46.725365
"Micromesistius australis","pelagic",332.7335,NA,"",14414,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,9.57595523548439,46.725365
"Micromesistius australis","pelagic",332.7827,NA,"",14873,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,9.6073027675926,46.725365
"Micromesistius australis","pelagic",328.8018,NA,"",13803,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,9.53264123882358,46.725365
"Micromesistius australis","pelagic",325.0016,NA,"",14415,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,9.5760246100725,46.725365
"Micromesistius australis","pelagic",331.1659,NA,"",11817,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,9.37729445163902,46.725365
"Micromesistius australis","pelagic",325.9785,NA,"",11512,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,9.3511452485672,46.725365
"Micromesistius australis","pelagic",318.0333,NA,"",9526,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,9.16178018136081,46.725365
"Micromesistius australis","pelagic",299.0645,NA,"",12889,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,9.46412951340478,46.725365
"Micromesistius australis","pelagic",293.6474,NA,"",10444,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,9.25378292981902,46.725365
"Micromesistius australis","pelagic",288.2959,NA,"",8611,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,9.06079573469617,46.725365
"Micromesistius australis","pelagic",308.3892,NA,"",3720,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,8.22147894726719,46.725365
"Micromesistius australis","pelagic",283.8228,NA,"",2958,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,7.99226864327075,46.725365
"Micromesistius australis","pelagic",273.891,NA,"",6473,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,8.77539495854551,46.725365
"Micromesistius australis","pelagic",275.4094,NA,"",8612,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,9.06091185848425,46.725365
"Micromesistius australis","pelagic",270.1235,NA,"",7390,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,8.90788301394225,46.725365
"Micromesistius australis","pelagic",253.3711,NA,"",7392,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,8.90815361332152,46.725365
"Micromesistius australis","pelagic",269.081,NA,"",9682,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,9.17802377049964,46.725365
"Micromesistius australis","pelagic",244.5803,NA,"",9531,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,9.16230492293763,46.725365
"Micromesistius australis","pelagic",223.8798,NA,"",8769,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,9.07897805377936,46.725365
"Micromesistius australis","pelagic",188.7581,NA,"",5716,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,8.65102453904976,46.725365
"Micromesistius australis","pelagic",218.2001,NA,"",3880,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,8.26359043261732,46.725365
"Micromesistius australis","pelagic",212.9143,NA,"",2658,"Field",NA,"Mar Argentino","1978 august","",FALSE,FALSE,-46.725365,-64.89617,"sanchez_rp_1986_r6_21.pdf",NA,7.88532923927319,46.725365
"Merluccius gayi","pelagic",523.4876,NA,"",45041,"Field",NA,"Off the coast of Chile between 34 and 38 degrees south","1992 April - June","233 females",FALSE,FALSE,-36.057524,-73.389457,"cerna_jf_1998_i26_31.pdf",NA,10.7153284650538,36.057524
"Merluccius gayi","pelagic",595.355,NA,"",60402,"Field",NA,"Off the coast of Chile between 34 and 38 degrees south","1992 April - June","233 females",FALSE,FALSE,-36.057524,-73.389457,"cerna_jf_1998_i26_31.pdf",NA,11.0087774959575,36.057524
"Merluccius gayi","pelagic",680.2486,NA,"",66144,"Field",NA,"Off the coast of Chile between 34 and 38 degrees south","1992 April - June","233 females",FALSE,FALSE,-36.057524,-73.389457,"cerna_jf_1998_i26_31.pdf",NA,11.0995894624815,36.057524
"Merluccius gayi","pelagic",895.725,NA,"",73767,"Field",NA,"Off the coast of Chile between 34 and 38 degrees south","1992 April - June","233 females",FALSE,FALSE,-36.057524,-73.389457,"cerna_jf_1998_i26_31.pdf",NA,11.2086667561136,36.057524
"Merluccius gayi","pelagic",846.7671,NA,"",76347,"Field",NA,"Off the coast of Chile between 34 and 38 degrees south","1992 April - June","233 females",FALSE,FALSE,-36.057524,-73.389457,"cerna_jf_1998_i26_31.pdf",NA,11.243044017144,36.057524
"Merluccius gayi","pelagic",794.5491,NA,"",80210,"Field",NA,"Off the coast of Chile between 34 and 38 degrees south","1992 April - June","233 females",FALSE,FALSE,-36.057524,-73.389457,"cerna_jf_1998_i26_31.pdf",NA,11.292403474361,36.057524
"Merluccius gayi","pelagic",774.9522,NA,"",77011,"Field",NA,"Off the coast of Chile between 34 and 38 degrees south","1992 April - June","233 females",FALSE,FALSE,-36.057524,-73.389457,"cerna_jf_1998_i26_31.pdf",NA,11.2517035477756,36.057524
"Merluccius gayi","pelagic",807.6319,NA,"",87898,"Field",NA,"Off the coast of Chile between 34 and 38 degrees south","1992 April - June","233 females",FALSE,FALSE,-36.057524,-73.389457,"cerna_jf_1998_i26_31.pdf",NA,11.3839323302859,36.057524
"Merluccius gayi","pelagic",778.2626,NA,"",91113,"Field",NA,"Off the coast of Chile between 34 and 38 degrees south","1992 April - June","233 females",FALSE,FALSE,-36.057524,-73.389457,"cerna_jf_1998_i26_31.pdf",NA,11.4198557733966,36.057524
"Merluccius gayi","pelagic",1219.0464,NA,"",117890,"Field",NA,"Off the coast of Chile between 34 and 38 degrees south","1992 April - June","233 females",FALSE,FALSE,-36.057524,-73.389457,"cerna_jf_1998_i26_31.pdf",NA,11.6775072652862,36.057524
"Merluccius gayi","pelagic",1192.906,NA,"",110210,"Field",NA,"Off the coast of Chile between 34 and 38 degrees south","1992 April - June","233 females",FALSE,FALSE,-36.057524,-73.389457,"cerna_jf_1998_i26_31.pdf",NA,11.6101429156856,36.057524
"Merluccius gayi","pelagic",1143.9125,NA,"",101890,"Field",NA,"Off the coast of Chile between 34 and 38 degrees south","1992 April - June","233 females",FALSE,FALSE,-36.057524,-73.389457,"cerna_jf_1998_i26_31.pdf",NA,11.5316490789683,36.057524
"Merluccius gayi","pelagic",1068.8373,NA,"",103840,"Field",NA,"Off the coast of Chile between 34 and 38 degrees south","1992 April - June","233 females",FALSE,FALSE,-36.057524,-73.389457,"cerna_jf_1998_i26_31.pdf",NA,11.5506065319379,36.057524
"Merluccius gayi","pelagic",1068.8855,NA,"",118580,"Field",NA,"Off the coast of Chile between 34 and 38 degrees south","1992 April - June","233 females",FALSE,FALSE,-36.057524,-73.389457,"cerna_jf_1998_i26_31.pdf",NA,11.6833431172614,36.057524
